71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;060;TABUKAN SELATAN;012;PALARENG;2;001B;100082
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;060;TABUKAN SELATAN;015;BENTUNG;1;002B;150026
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;060;TABUKAN SELATAN;017;BUKIDE;2;001B;100086
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;061;TABUKAN SELATAN TENGAH;003;BEENG;2;001B;100095
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;062;TABUKAN SELATAN TENGGARA;001;PINTARENG;2;001B;100103
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;070;TABUKAN TENGAH;001;BOWONGKALI;2;001B;100110
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;070;TABUKAN TENGAH;003;KULUR I;2;002B;100117
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;070;TABUKAN TENGAH;007;MIULU;2;001B;100124
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;070;TABUKAN TENGAH;012;TARIANGBARU;2;001B;100131
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;070;TABUKAN TENGAH;016;PALELANGEN;2;001B;100140
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;080;MANGANITU;002;BELENGANG;2;003B;100149
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;080;MANGANITU;003;LEBO;2;004B;100155
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;080;MANGANITU;005;KAUHIS;2;004B;100165
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;080;MANGANITU;009;MANUMPITAENG;2;001B;100175
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;080;MANGANITU;010;TALOARANE;1;002B;150041
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;080;MANGANITU;014;HIUNG;2;003B;100183
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;090;TAHUNA;007;SAWANG BENDAR;1;004B;150049
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;090;TAHUNA;009;MAHENA;2;001B;100189
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;090;TAHUNA;010;SOATALOARA l;1;002B;150061
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;090;TAHUNA;011;SOATALOARA ll;1;004B;150068
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;090;TAHUNA;012;BUNGALAWANG;1;005B;150074
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;090;TAHUNA;014;SANTIAGO;1;001B;150083
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;090;TAHUNA;014;SANTIAGO;1;008B;150090
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;091;TAHUNA TIMUR;003;TIDORE;1;007B;150099
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;091;TAHUNA TIMUR;004;TONA I;1;007B;150106
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;091;TAHUNA TIMUR;007;TAPUANG;1;001B;150114
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;091;TAHUNA TIMUR;008;TONA II;1;004B;150121
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;092;TAHUNA BARAT;001;PANANEKENG;2;002B;100196
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;092;TAHUNA BARAT;005;AKEMBAWI;2;001B;100203
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;100;TABUKAN UTARA;002;TAROLANG;2;001B;100212
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;100;TABUKAN UTARA;003;TOLA;2;004B;100217
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;100;TABUKAN UTARA;005;PETTA;1;002B;150127
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;100;TABUKAN UTARA;010;BEHA;2;001B;100225
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;100;TABUKAN UTARA;011;KALEKUBE;2;005B;100233
